"Date","Price","Open","High","Low","Vol.","Change %"
"03/10/2021","21,421.49","21,294.03","21,447.21","21,256.50","","1.23%"
"03/09/2021","21,162.18","21,321.96","21,403.52","21,016.17","","-0.50%"
"03/08/2021","21,269.01","21,317.55","21,417.48","21,244.12","","0.30%"
"03/05/2021","21,205.34","21,489.77","21,500.26","21,140.35","","-1.46%"
"03/04/2021","21,520.12","21,492.50","21,666.64","21,415.03","","-0.18%"
"03/03/2021","21,559.64","21,457.39","21,580.24","21,394.41","","0.90%"
"03/02/2021","21,367.15","21,242.05","21,397.58","21,139.45","","1.11%"
"03/01/2021","21,132.63","21,076.06","21,182.49","20,907.02","","1.33%"
"02/26/2021","20,855.65","21,068.13","21,399.87","20,772.31","","-1.54%"
"02/25/2021","21,181.74","21,111.08","21,355.75","21,097.53","","0.76%"
"02/24/2021","21,022.84","21,096.67","21,128.46","20,626.48","","0.36%"
"02/23/2021","20,948.21","20,946.46","21,111.91","20,802.69","","0.17%"
"02/22/2021","20,912.99","21,336.53","21,410.48","20,799.66","","-1.97%"
"02/19/2021","21,332.21","21,676.59","21,676.59","21,188.35","","-1.54%"
"02/18/2021","21,666.34","21,846.24","21,879.47","21,625.62","","-0.76%"
"02/17/2021","21,831.84","22,049.83","22,093.50","21,768.60","","-0.91%"
"02/16/2021","22,033.32","21,959.35","22,061.43","21,853.82","","0.50%"
"02/15/2021","21,923.98","21,918.66","22,009.87","21,780.66","","0.68%"
"02/12/2021","21,776.26","22,007.32","22,021.46","21,697.62","","-0.58%"
"02/11/2021","21,903.45","21,872.51","21,944.65","21,793.98","","0.22%"
"02/10/2021","21,856.07","21,842.16","21,901.53","21,603.64","","0.39%"
"02/09/2021","21,770.61","21,937.86","22,002.99","21,713.88","","-0.55%"
"02/08/2021","21,891.63","21,965.63","22,062.65","21,851.63","","0.39%"
"02/05/2021","21,805.64","21,785.90","21,928.54","21,547.53","","0.81%"
"02/04/2021","21,631.27","21,638.96","21,798.26","21,530.90","","0.29%"
"02/03/2021","21,568.28","21,225.07","21,756.39","21,197.87","","2.40%"
"02/02/2021","21,063.29","20,861.12","21,122.81","20,784.01","","1.84%"
"02/01/2021","20,683.18","20,716.29","20,762.51","20,367.46","","0.26%"
"01/29/2021","20,628.71","21,114.76","21,187.69","20,568.07","","-1.69%"
"01/28/2021","20,983.44","20,923.24","21,145.88","20,788.42","","-0.88%"
"01/27/2021","21,170.67","21,600.25","21,600.25","21,045.63","","-1.68%"
"01/25/2021","21,532.11","21,402.63","21,719.83","21,050.84","","0.93%"
"01/22/2021","21,334.09","21,569.85","21,607.21","21,253.60","","-1.16%"
"01/21/2021","21,584.72","22,030.03","22,030.03","21,517.43","","-1.36%"
"01/20/2021","21,883.29","21,957.33","22,025.06","21,861.03","","0.13%"
"01/19/2021","21,853.93","21,677.48","21,898.71","21,647.22","","1.53%"
"01/18/2021","21,525.44","22,050.22","22,079.42","21,401.61","","-2.31%"
"01/15/2021","22,034.93","22,352.40","22,363.07","21,918.31","","-1.19%"
"01/14/2021","22,299.54","22,080.60","22,338.46","21,936.79","","1.07%"
"01/13/2021","22,064.43","22,324.78","22,351.26","21,843.74","","-0.80%"
"01/12/2021","22,241.59","22,431.60","22,464.34","22,211.07","","-0.63%"
"01/11/2021","22,381.80","22,395.21","22,430.73","22,203.08","","0.43%"
"01/08/2021","22,286.01","22,131.67","22,345.68","22,109.42","","1.24%"
"01/07/2021","22,012.21","22,111.57","22,173.50","21,956.08","","-0.02%"
"01/06/2021","22,016.85","22,161.94","22,197.50","21,789.28","","-0.41%"
"01/05/2021","22,106.68","22,050.89","22,169.72","21,908.12","","0.24%"
"01/04/2021","22,053.75","21,992.82","22,087.47","21,858.97","","0.91%"
"01/01/2021","21,854.61","21,726.21","21,901.79","21,673.14","","0.80%"
"12/31/2020","21,681.24","21,620.20","21,806.61","21,562.86","","0.47%"
"12/30/2020","21,580.59","21,684.33","21,698.31","21,451.62","","-0.01%"
"12/29/2020","21,582.75","21,733.48","21,827.51","21,518.96","","-0.30%"
"12/28/2020","21,647.85","21,722.14","21,790.27","21,607.18","","0.14%"
"12/24/2020","21,617.31","21,519.90","21,646.91","21,371.79","","1.00%"
"12/23/2020","21,404.26","21,078.43","21,429.98","21,013.72","","1.74%"
"12/22/2020","21,038.39","20,647.70","21,092.17","20,211.95","","1.70%"
"12/21/2020","20,687.51","21,477.18","21,643.67","20,181.17","","-3.67%"
"12/18/2020","21,475.36","21,397.59","21,504.91","21,182.05","","0.73%"
"12/17/2020","21,320.32","21,333.63","21,534.94","21,280.55","","0.07%"
"12/16/2020","21,304.60","21,245.90","21,350.93","21,170.68","","0.78%"
"12/15/2020","21,139.11","21,194.57","21,248.41","21,093.73","","-0.02%"
"12/14/2020","21,143.45","21,090.14","21,226.79","21,090.14","","0.55%"
"12/11/2020","21,027.20","21,185.05","21,227.63","20,900.61","","-0.43%"
"12/10/2020","21,117.55","21,207.25","21,269.17","20,938.74","","-0.32%"
"12/09/2020","21,184.36","21,297.89","21,379.43","21,164.45","","0.09%"
"12/08/2020","21,164.62","21,414.35","21,454.36","20,994.54","","-0.66%"
"12/07/2020","21,305.63","21,054.00","21,416.70","20,975.84","","1.57%"
"12/04/2020","20,977.30","20,853.69","20,995.68","20,727.76","","0.91%"
"12/03/2020","20,787.72","20,764.31","20,814.64","20,674.12","","0.74%"
"12/02/2020","20,635.90","20,688.59","20,697.29","20,494.64","","0.14%"
"12/01/2020","20,606.76","20,538.37","20,640.29","20,406.67","","1.42%"
"11/27/2020","20,318.54","20,196.42","20,425.02","20,148.79","","0.97%"
"11/26/2020","20,123.16","19,945.46","20,162.87","19,846.42","","1.19%"
"11/25/2020","19,886.97","20,397.26","20,435.50","19,853.13","","-1.89%"
"11/24/2020","20,270.33","20,176.86","20,310.66","20,083.48","","1.04%"
"11/23/2020","20,062.65","19,791.74","20,183.18","19,768.13","","1.72%"
"11/20/2020","19,722.73","19,702.03","19,810.68","19,577.19","","0.48%"
"11/19/2020","19,628.78","19,649.95","19,874.82","19,590.60","","-0.30%"
"11/18/2020","19,687.79","19,798.40","19,840.96","19,592.81","","-0.52%"
"11/17/2020","19,791.50","20,005.17","20,027.32","19,748.12","","-0.74%"
"11/14/2020","19,938.94","19,980.99","20,002.03","19,909.05","","0.57%"
"11/13/2020","19,826.74","19,620.35","19,842.62","19,602.95","","1.30%"
"11/12/2020","19,571.63","19,454.94","19,737.24","19,407.75","","0.45%"
"11/11/2020","19,484.37","19,053.65","19,504.15","19,023.13","","2.95%"
"11/10/2020","18,925.62","19,742.55","19,742.55","18,882.29","","-3.61%"
"11/09/2020","19,634.43","19,863.74","19,875.20","19,518.12","","-0.10%"
"11/06/2020","19,653.30","19,835.84","19,862.14","19,623.58","","-0.61%"
"11/05/2020","19,774.37","19,699.82","19,789.00","19,637.37","","0.94%"
"11/04/2020","19,590.19","19,479.25","19,684.64","19,407.92","","1.27%"
"11/03/2020","19,343.75","19,224.91","19,413.87","19,179.77","","1.22%"
"11/02/2020","19,110.11","19,325.62","19,325.62","19,051.28","","-0.77%"
"10/30/2020","19,257.76","19,374.96","19,397.68","19,092.17","","0.01%"
"10/29/2020","19,256.27","19,239.64","19,437.16","19,138.73","","-0.76%"
"10/28/2020","19,404.15","19,705.89","19,802.07","19,380.76","","-1.33%"
"10/27/2020","19,666.09","19,421.02","19,697.65","19,274.40","","1.53%"
"10/26/2020","19,369.04","19,704.90","19,756.58","19,292.44","","-1.37%"
"10/23/2020","19,637.28","19,743.82","19,845.82","19,610.35","","-0.17%"
"10/22/2020","19,670.58","19,725.75","19,728.92","19,347.44","","-0.40%"
"10/21/2020","19,748.80","19,859.49","19,859.49","19,484.15","","-0.12%"
"10/20/2020","19,772.27","19,787.01","19,923.00","19,688.70","","0.15%"
"10/19/2020","19,742.73","20,024.82","20,035.43","19,712.61","","-0.87%"
"10/16/2020","19,916.50","19,707.51","19,936.49","19,570.72","","1.34%"
"10/15/2020","19,653.37","20,084.18","20,098.71","19,593.51","","-1.72%"
"10/14/2020","19,996.82","20,176.19","20,215.64","19,831.63","","-0.73%"
"10/13/2020","20,144.67","20,426.15","20,593.09","20,083.18","","-1.23%"
"10/12/2020","20,394.95","20,302.44","20,424.73","20,200.77","","0.46%"
"10/09/2020","20,301.40","20,565.13","20,658.76","20,270.47","","-1.01%"
"10/08/2020","20,509.48","20,294.81","20,549.78","20,218.56","","1.50%"
"10/07/2020","20,206.57","20,284.15","20,368.11","20,124.34","","-0.03%"
"10/06/2020","20,213.54","20,283.10","20,383.50","20,187.39","","0.20%"
"10/05/2020","20,172.19","19,951.48","20,227.36","19,815.73","","1.44%"
"10/01/2020","19,885.72","19,898.90","19,994.38","19,753.11","","0.44%"
"09/30/2020","19,799.24","19,738.44","20,091.51","19,707.61","","0.45%"
"09/29/2020","19,711.28","19,966.99","19,966.99","19,665.01","","-0.63%"
"09/28/2020","19,836.74","19,616.50","19,890.93","19,482.96","","2.22%"
"09/25/2020","19,406.27","19,195.74","19,468.31","19,027.56","","2.37%"
"09/24/2020","18,957.80","19,193.17","19,411.05","18,887.26","","-2.18%"
"09/23/2020","19,379.79","19,833.63","19,849.24","19,222.75","","-1.20%"
"09/22/2020","19,614.95","19,726.95","19,768.97","19,017.01","","0.00%"
"09/21/2020","19,614.16","20,468.38","20,638.72","19,544.46","","-3.87%"
"09/18/2020","20,404.76","19,958.60","20,689.07","19,954.34","","3.50%"
"09/17/2020","19,714.66","19,636.92","19,755.13","19,566.26","","0.46%"
"09/16/2020","19,624.10","19,457.62","19,662.85","19,346.00","","1.58%"
"09/15/2020","19,318.12","18,998.10","19,442.41","18,997.53","","1.93%"
"09/14/2020","18,952.31","18,992.04","19,068.17","18,846.77","","0.63%"
"09/11/2020","18,833.63","18,799.79","18,903.77","18,722.52","","0.34%"
"09/10/2020","18,768.96","18,828.89","18,929.11","18,680.39","","0.25%"
"09/09/2020","18,721.91","18,384.17","18,759.75","18,366.21","","1.09%"
"09/08/2020","18,520.12","18,842.00","18,905.23","18,474.66","","-1.26%"
"09/07/2020","18,755.83","18,777.24","18,918.61","18,537.28","","0.12%"
"09/04/2020","18,734.15","18,782.65","19,130.15","18,653.16","","-1.53%"
"09/03/2020","19,024.64","18,966.25","19,112.22","18,889.13","","0.71%"
"09/02/2020","18,890.79","18,776.55","18,968.83","18,694.45","","0.78%"
"09/01/2020","18,745.24","18,362.45","18,807.58","18,319.65","","1.94%"
"08/31/2020","18,387.62","19,348.47","19,389.72","18,325.07","","-4.62%"
"08/28/2020","19,278.82","19,386.95","19,487.94","19,251.03","","-0.17%"
"08/27/2020","19,312.48","19,180.07","19,404.06","19,178.42","","0.83%"
"08/26/2020","19,153.30","19,220.80","19,238.18","19,108.77","","-0.08%"
"08/25/2020","19,169.09","19,412.09","19,416.23","19,150.84","","-0.48%"
"08/24/2020","19,261.89","19,352.58","19,379.49","19,188.49","","0.18%"
"08/21/2020","19,228.16","19,210.17","19,385.17","19,199.47","","0.73%"
"08/20/2020","19,088.96","19,042.68","19,222.47","18,999.08","","0.15%"
"08/19/2020","19,061.19","19,208.61","19,305.08","19,027.08","","-0.17%"
"08/18/2020","19,093.22","19,142.61","19,248.86","19,051.60","","-0.11%"
"08/17/2020","19,114.41","19,248.38","19,283.18","18,992.00","","0.00%"
"08/14/2020","19,114.40","19,069.21","19,369.96","18,867.93","","0.75%"
"08/13/2020","18,971.20","19,156.32","19,298.27","18,949.66","","-0.65%"
"08/12/2020","19,095.99","19,394.87","19,394.87","19,040.43","","-1.46%"
"08/11/2020","19,379.79","19,806.45","19,846.11","19,317.71","","-1.33%"
"08/10/2020","19,641.58","19,089.29","19,719.94","19,077.27","","4.69%"
"08/07/2020","18,760.84","18,873.11","18,984.33","18,721.40","","-0.32%"
"08/06/2020","18,821.24","18,704.83","18,901.81","18,614.40","","1.13%"
"08/05/2020","18,610.98","18,754.23","18,814.91","18,566.74","","-0.10%"
"08/04/2020","18,629.90","18,515.53","18,659.52","18,284.23","","1.32%"
"08/03/2020","18,387.59","18,349.16","18,748.72","18,308.29","","0.56%"
"07/31/2020","18,284.76","17,775.76","18,327.04","17,737.33","","3.45%"
"07/30/2020","17,675.44","17,411.36","17,769.07","17,405.11","","2.01%"
"07/29/2020","17,327.61","17,049.77","17,372.09","17,044.87","","2.13%"
"07/28/2020","16,965.99","16,870.05","16,993.71","16,854.58","","0.79%"
"07/27/2020","16,833.14","17,147.80","17,147.80","16,757.61","","-1.46%"
"07/24/2020","17,082.53","17,238.34","17,331.04","17,010.02","","-0.49%"
"07/23/2020","17,167.05","16,953.51","17,182.68","16,938.25","","1.65%"
"07/22/2020","16,888.12","16,950.87","17,127.41","16,791.30","","-0.12%"
"07/21/2020","16,907.83","17,113.34","17,168.54","16,883.57","","-0.60%"
"07/20/2020","17,010.25","17,191.16","17,193.22","16,963.55","","-0.66%"
"07/17/2020","17,123.86","16,976.16","17,145.02","16,951.26","","1.07%"
"07/16/2020","16,942.14","16,769.38","16,956.54","16,659.12","","1.22%"
"07/15/2020","16,738.21","16,729.19","16,840.35","16,708.40","","0.50%"
"07/14/2020","16,655.59","16,710.58","16,745.24","16,569.38","","0.01%"
"07/13/2020","16,653.77","16,716.34","16,731.21","16,593.74","","0.50%"
"07/10/2020","16,570.93","16,471.77","16,686.44","16,452.29","","0.67%"
"07/09/2020","16,461.00","16,419.69","16,505.57","16,401.08","","0.60%"
"07/08/2020","16,363.05","16,318.60","16,470.99","16,317.06","","0.51%"
"07/07/2020","16,280.37","16,337.91","16,447.52","16,261.74","","-0.20%"
"07/06/2020","16,313.52","16,389.66","16,428.00","16,261.60","","-0.19%"
"07/03/2020","16,344.06","16,382.49","16,424.73","16,301.34","","0.36%"
"07/02/2020","16,284.83","16,210.23","16,332.26","16,188.42","","0.72%"
"07/01/2020","16,168.85","16,276.35","16,282.67","16,126.12","","-0.58%"
"06/30/2020","16,262.97","16,506.04","16,539.72","16,247.00","","-1.21%"
"06/29/2020","16,462.67","16,478.13","16,608.26","16,409.18","","-0.17%"
"06/26/2020","16,490.06","16,662.53","16,717.14","16,461.84","","-0.54%"
"06/25/2020","16,579.89","16,368.69","16,611.32","16,331.19","","0.97%"
"06/24/2020","16,420.91","16,855.38","16,883.20","16,395.26","","-2.35%"
"06/23/2020","16,816.42","16,730.41","16,835.86","16,624.70","","1.46%"
"06/22/2020","16,574.56","16,464.69","16,651.54","16,392.91","","2.26%"
"06/19/2020","16,208.34","16,235.47","16,331.83","16,191.07","","0.24%"
"06/18/2020","16,169.58","16,201.38","16,268.30","16,146.11","","-0.09%"
"06/17/2020","16,184.88","16,190.25","16,265.12","16,122.58","","0.31%"
"06/16/2020","16,135.23","16,302.25","16,353.10","15,928.87","","-0.23%"
"06/15/2020","16,172.50","16,197.33","16,379.18","16,074.02","","0.26%"
"06/12/2020","16,130.05","15,771.65","16,151.77","15,701.82","","0.54%"
"06/11/2020","16,043.13","16,324.55","16,408.56","16,007.35","","-1.77%"
"06/10/2020","16,332.49","16,270.39","16,386.43","16,232.11","","0.82%"
"06/09/2020","16,199.93","16,113.32","16,363.07","16,050.72","","1.16%"
"06/08/2020","16,014.76","16,294.87","16,298.85","15,989.97","","-0.89%"
"06/05/2020","16,158.68","16,215.26","16,324.87","16,132.34","","0.37%"
"06/04/2020","16,098.86","15,898.42","16,134.53","15,873.73","","1.65%"
"06/03/2020","15,837.58","15,925.91","16,008.51","15,809.95","","0.13%"
"06/02/2020","15,817.29","15,821.12","16,039.54","15,794.74","","0.68%"
"06/01/2020","15,710.86","15,786.10","15,786.10","15,567.14","","0.41%"
"05/29/2020","15,646.40","15,314.93","15,681.99","15,292.76","","2.28%"
"05/28/2020","15,297.26","15,351.21","15,351.21","15,189.01","","0.06%"
"05/27/2020","15,287.99","15,521.99","15,521.99","15,257.20","","-0.84%"
"05/26/2020","15,417.95","15,576.36","15,636.56","15,369.42","","-0.65%"
"05/22/2020","15,518.21","15,442.87","15,537.21","15,315.38","","0.43%"
"05/21/2020","15,452.05","15,386.87","15,508.70","15,354.82","","0.64%"
"05/20/2020","15,353.57","14,901.39","15,396.23","14,881.55","","3.16%"
"05/19/2020","14,883.04","15,047.29","15,093.05","14,831.63","","-0.12%"
"05/18/2020","14,900.61","15,085.68","15,174.26","14,829.85","","-0.86%"
"05/15/2020","15,029.45","15,124.71","15,168.29","14,996.81","","-0.49%"
"05/14/2020","15,102.85","14,982.54","15,226.53","14,953.21","","0.54%"
"05/13/2020","15,022.10","15,441.65","15,446.16","15,004.28","","-0.82%"
"05/12/2020","15,145.68","15,214.18","15,295.25","15,013.38","","-0.60%"
"05/11/2020","15,237.15","15,371.02","15,371.02","15,207.36","","-0.22%"
"05/08/2020","15,271.29","15,188.18","15,333.05","15,171.57","","1.40%"
"05/07/2020","15,061.18","15,249.58","15,349.58","15,045.48","","-0.65%"
"05/06/2020","15,159.77","15,187.29","15,254.82","15,051.55","","0.26%"
"05/05/2020","15,120.00","15,497.10","15,586.09","15,083.64","","-1.60%"
"05/04/2020","15,365.22","15,254.13","15,486.21","15,096.05","","0.21%"
"04/30/2020","15,332.39","15,667.71","15,680.23","15,271.35","","-0.58%"
"04/29/2020","15,421.30","15,512.14","15,531.82","15,374.28","","0.15%"
"04/28/2020","15,398.11","15,828.97","15,829.59","15,372.79","","-1.65%"
"04/27/2020","15,656.67","15,565.74","15,764.90","15,535.57","","1.52%"
"04/24/2020","15,421.75","15,191.03","15,588.56","15,108.40","","1.45%"
"04/23/2020","15,201.80","15,224.40","15,440.38","15,163.49","","0.50%"
"04/22/2020","15,126.59","15,168.86","15,271.44","15,053.05","","0.17%"
"04/21/2020","15,101.65","14,835.08","15,353.91","14,698.30","","1.33%"
"04/20/2020","14,903.08","14,973.69","15,008.62","14,748.90","","0.09%"
"04/17/2020","14,890.41","15,287.86","15,359.01","14,833.22","","-0.69%"
