"Date","Price","Open","High","Low","Vol.","Change %"
"11/09/2023","6,462.85","6,496.35","6,498.00","6,457.25","","-0.29%"
"11/08/2023","6,481.70","6,471.45","6,484.40","6,456.55","","0.65%"
"11/07/2023","6,440.00","6,430.30","6,456.30","6,405.95","","0.28%"
"11/06/2023","6,421.75","6,360.60","6,426.60","6,357.15","","1.46%"
"11/03/2023","6,329.60","6,317.75","6,343.50","6,312.85","","0.57%"
"11/02/2023","6,293.80","6,235.10","6,302.10","6,235.00","","1.38%"
"11/01/2023","6,208.35","6,265.95","6,275.45","6,200.30","","-0.84%"
"10/31/2023","6,260.90","6,281.75","6,294.20","6,230.50","","0.18%"
"10/30/2023","6,249.70","6,226.15","6,260.80","6,182.80","","0.77%"
"10/27/2023","6,202.05","6,154.70","6,214.20","6,154.70","","1.20%"
"10/26/2023","6,128.45","6,177.40","6,180.35","6,098.95","","-1.26%"
"10/25/2023","6,206.65","6,249.80","6,290.50","6,160.75","","-0.38%"
"10/23/2023","6,230.25","6,379.25","6,381.00","6,214.05","","-2.37%"
"10/20/2023","6,381.80","6,432.75","6,449.40","6,369.05","","-1.03%"
"10/19/2023","6,448.20","6,429.15","6,457.05","6,389.90","","-0.28%"
"10/18/2023","6,466.10","6,527.90","6,542.45","6,460.80","","-0.75%"
"10/17/2023","6,515.05","6,514.35","6,519.70","6,496.60","","0.51%"
"10/16/2023","6,482.20","6,466.40","6,506.55","6,455.00","","0.33%"
"10/13/2023","6,460.70","6,446.30","6,475.05","6,438.90","","-0.23%"
"10/12/2023","6,475.40","6,463.45","6,497.35","6,460.35","","0.46%"
"10/11/2023","6,445.95","6,409.45","6,463.05","6,404.55","","1.12%"
"10/10/2023","6,374.45","6,308.35","6,385.30","6,307.90","","1.37%"
"10/09/2023","6,288.40","6,315.85","6,319.65","6,260.25","","-1.17%"
"10/06/2023","6,363.00","6,367.50","6,377.90","6,340.20","","0.37%"
"10/05/2023","6,339.75","6,367.55","6,379.85","6,323.50","","-0.03%"
"10/04/2023","6,341.50","6,407.15","6,407.15","6,301.05","","-1.37%"
"10/03/2023","6,429.50","6,477.20","6,478.60","6,416.50","","-0.89%"
"09/29/2023","6,487.05","6,428.80","6,513.30","6,427.35","","1.55%"
"09/28/2023","6,387.80","6,480.95","6,492.90","6,372.60","","-1.26%"
"09/27/2023","6,469.30","6,469.30","6,474.90","6,431.90","","-0.02%"
"09/26/2023","6,470.70","6,461.90","6,504.80","6,457.90","","0.33%"
"09/25/2023","6,449.70","6,451.35","6,462.85","6,424.10","","0.17%"
"09/22/2023","6,438.45","6,478.45","6,491.40","6,418.80","","-0.60%"
"09/21/2023","6,477.50","6,506.55","6,522.20","6,460.00","","-0.56%"
"09/20/2023","6,514.20","6,568.95","6,594.30","6,500.35","","-1.15%"
"09/18/2023","6,590.00","6,617.85","6,617.85","6,577.00","","-0.33%"
"09/15/2023","6,611.95","6,643.40","6,653.15","6,594.25","","-0.04%"
"09/14/2023","6,614.40","6,592.15","6,641.85","6,584.35","","0.80%"
"09/13/2023","6,561.95","6,519.45","6,577.45","6,482.70","","0.87%"
"09/12/2023","6,505.45","6,673.50","6,673.50","6,498.15","","-1.85%"
"09/11/2023","6,628.25","6,599.65","6,631.55","6,576.95","","0.98%"
"09/08/2023","6,563.65","6,545.05","6,585.75","6,524.90","","0.59%"
"09/07/2023","6,524.90","6,490.80","6,537.10","6,465.50","","0.59%"
"09/06/2023","6,486.90","6,505.55","6,508.25","6,443.55","","-0.11%"
"09/05/2023","6,494.35","6,493.85","6,501.85","6,450.25","","0.29%"
"09/04/2023","6,475.70","6,397.95","6,482.75","6,353.35","","1.93%"
"09/01/2023","6,353.35","6,230.40","6,360.75","6,229.35","","2.02%"
"08/31/2023","6,227.50","6,276.95","6,279.05","6,217.00","","-0.69%"
"08/30/2023","6,270.95","6,279.80","6,299.70","6,266.90","","0.21%"
"08/29/2023","6,258.00","6,213.20","6,263.00","6,201.60","","1.09%"
"08/28/2023","6,190.30","6,196.70","6,212.40","6,178.75","","0.29%"
"08/25/2023","6,172.35","6,206.95","6,218.85","6,163.60","","-0.88%"
"08/24/2023","6,227.20","6,271.65","6,303.95","6,221.90","","-0.26%"
"08/23/2023","6,243.40","6,271.15","6,289.10","6,238.45","","-0.12%"
"08/22/2023","6,251.15","6,251.95","6,269.80","6,240.55","","0.25%"
"08/21/2023","6,235.30","6,198.25","6,239.75","6,191.55","","0.87%"
"08/18/2023","6,181.80","6,189.50","6,207.85","6,156.50","","-0.19%"
"08/17/2023","6,193.35","6,228.35","6,232.80","6,176.15","","-0.51%"
"08/16/2023","6,225.05","6,200.95","6,230.20","6,168.30","","0.14%"
"08/14/2023","6,216.60","6,276.50","6,277.55","6,184.60","","-1.11%"
"08/11/2023","6,286.15","6,302.55","6,305.70","6,275.20","","-0.34%"
"08/10/2023","6,307.30","6,325.25","6,335.50","6,290.15","","-0.12%"
"08/09/2023","6,314.70","6,274.95","6,321.85","6,241.50","","0.84%"
"08/08/2023","6,262.00","6,297.70","6,311.65","6,233.00","","-0.35%"
"08/07/2023","6,284.05","6,302.70","6,302.70","6,264.25","","0.09%"
"08/04/2023","6,278.70","6,308.80","6,315.95","6,274.40","","0.18%"
"08/03/2023","6,267.45","6,290.45","6,303.30","6,235.05","","-0.62%"
"08/02/2023","6,306.55","6,399.20","6,401.05","6,264.50","","-1.54%"
"08/01/2023","6,405.05","6,377.80","6,412.80","6,363.25","","0.70%"
"07/31/2023","6,360.25","6,294.45","6,364.85","6,294.30","","1.30%"
"07/28/2023","6,278.50","6,243.90","6,282.10","6,209.90","","0.77%"
"07/27/2023","6,230.30","6,288.15","6,303.25","6,208.05","","-0.64%"
"07/26/2023","6,270.45","6,256.05","6,282.85","6,239.80","","0.61%"
"07/25/2023","6,232.60","6,138.75","6,236.00","6,132.85","","1.66%"
"07/24/2023","6,130.85","6,148.25","6,153.20","6,119.75","","-0.36%"
"07/21/2023","6,152.80","6,185.05","6,188.20","6,146.85","","-0.66%"
"07/20/2023","6,193.95","6,188.35","6,198.55","6,162.95","","0.25%"
"07/19/2023","6,178.75","6,163.20","6,185.75","6,150.90","","0.63%"
"07/18/2023","6,140.10","6,174.10","6,182.05","6,128.55","","-0.34%"
"07/17/2023","6,161.20","6,143.35","6,171.25","6,133.70","","0.54%"
"07/14/2023","6,128.20","6,119.20","6,138.30","6,088.95","","0.60%"
"07/13/2023","6,091.75","6,161.25","6,171.10","6,081.25","","-0.59%"
"07/12/2023","6,127.60","6,141.50","6,151.75","6,111.55","","-0.03%"
"07/11/2023","6,129.40","6,145.25","6,152.50","6,115.55","","-0.04%"
"07/10/2023","6,131.65","6,130.45","6,158.70","6,105.45","","0.54%"
"07/07/2023","6,098.80","6,156.00","6,181.00","6,091.35","","-1.04%"
"07/06/2023","6,163.20","6,110.25","6,165.65","6,102.25","","0.98%"
"07/05/2023","6,103.60","6,108.15","6,116.45","6,089.35","","0.15%"
"07/04/2023","6,094.40","6,126.65","6,127.10","6,070.55","","-0.24%"
"07/03/2023","6,108.95","6,063.70","6,114.60","6,058.00","","1.24%"
"06/30/2023","6,034.25","6,038.30","6,047.80","6,021.30","","0.23%"
"06/28/2023","6,020.15","5,994.65","6,030.25","5,977.80","","0.76%"
"06/27/2023","5,974.45","5,978.20","5,995.25","5,960.70","","0.32%"
"06/26/2023","5,955.50","5,924.70","5,963.45","5,908.20","","0.18%"
"06/23/2023","5,944.75","6,023.30","6,024.55","5,935.50","","-1.44%"
"06/22/2023","6,031.55","6,083.75","6,095.75","6,014.60","","-0.80%"
"06/21/2023","6,079.90","6,089.05","6,097.25","6,053.75","","-0.02%"
"06/20/2023","6,080.85","6,066.20","6,088.55","6,043.90","","0.24%"
"06/19/2023","6,066.10","6,117.60","6,123.00","6,051.15","","-0.49%"
"06/16/2023","6,095.85","6,089.45","6,111.95","6,082.95","","0.48%"
"06/15/2023","6,066.50","6,083.10","6,092.95","6,056.85","","-0.11%"
"06/14/2023","6,073.30","6,024.95","6,076.70","6,021.80","","1.08%"
"06/13/2023","6,008.35","5,985.50","6,017.15","5,982.95","","0.83%"
"06/12/2023","5,959.10","5,943.65","5,965.20","5,924.65","","0.52%"
"06/09/2023","5,928.45","5,989.55","5,995.10","5,923.50","","-0.63%"
"06/08/2023","5,966.30","6,003.20","6,038.90","5,960.00","","-0.34%"
"06/07/2023","5,986.75","5,938.80","5,991.45","5,925.15","","1.16%"
"06/06/2023","5,918.20","5,899.40","5,923.85","5,886.45","","0.53%"
"06/05/2023","5,886.75","5,887.70","5,894.10","5,867.25","","0.45%"
"06/02/2023","5,860.60","5,851.40","5,872.85","5,841.00","","0.55%"
"06/01/2023","5,828.35","5,848.45","5,861.25","5,820.75","","-0.29%"
"05/31/2023","5,845.40","5,886.15","5,888.40","5,831.60","","-0.90%"
"05/30/2023","5,898.75","5,915.90","5,941.80","5,895.25","","-0.08%"
"05/29/2023","5,903.75","5,879.05","5,911.20","5,863.80","","0.73%"
"05/26/2023","5,860.70","5,818.60","5,864.80","5,810.20","","1.04%"
"05/25/2023","5,800.65","5,802.30","5,809.40","5,767.80","","-0.14%"
"05/24/2023","5,808.90","5,816.30","5,831.70","5,793.70","","-0.19%"
"05/23/2023","5,819.80","5,822.65","5,843.20","5,814.30","","0.42%"
"05/22/2023","5,795.40","5,755.00","5,800.55","5,743.00","","0.79%"
"05/19/2023","5,749.95","5,739.05","5,755.85","5,679.60","","0.27%"
"05/18/2023","5,734.50","5,813.85","5,818.15","5,727.65","","-0.90%"
"05/17/2023","5,786.30","5,824.05","5,833.55","5,764.45","","-0.54%"
"05/16/2023","5,818.00","5,842.50","5,855.45","5,812.50","","0.00%"
"05/15/2023","5,817.95","5,825.15","5,838.60","5,793.35","","0.02%"
"05/12/2023","5,816.50","5,869.15","5,870.85","5,813.05","","-1.04%"
"05/11/2023","5,877.80","5,893.00","5,902.75","5,868.35","","-0.05%"
"05/10/2023","5,880.65","5,877.65","5,884.00","5,854.65","","0.22%"
"05/09/2023","5,867.50","5,881.90","5,912.85","5,851.80","","-0.13%"
"05/08/2023","5,875.15","5,835.60","5,883.55","5,823.65","","0.89%"
"05/05/2023","5,823.45","5,858.30","5,864.15","5,814.55","","-0.64%"
"05/04/2023","5,861.20","5,836.05","5,867.00","5,824.70","","0.56%"
"05/03/2023","5,828.40","5,836.05","5,840.60","5,807.10","","-0.29%"
"05/02/2023","5,845.25","5,806.70","5,860.00","5,804.35","","1.10%"
"04/28/2023","5,781.65","5,737.25","5,786.60","5,724.35","","1.21%"
"04/27/2023","5,712.80","5,680.60","5,716.85","5,671.70","","0.60%"
"04/26/2023","5,678.65","5,676.60","5,681.90","5,646.10","","-0.15%"
"04/25/2023","5,686.90","5,665.75","5,702.05","5,664.20","","0.31%"
"04/24/2023","5,669.25","5,648.60","5,674.05","5,631.70","","0.43%"
"04/21/2023","5,645.05","5,685.50","5,686.95","5,626.35","","-0.54%"
"04/20/2023","5,675.70","5,691.10","5,697.00","5,665.90","","-0.11%"
"04/19/2023","5,681.70","5,698.10","5,719.15","5,667.50","","-0.21%"
"04/18/2023","5,693.80","5,713.40","5,726.10","5,666.35","","-0.13%"
"04/17/2023","5,701.15","5,694.70","5,706.00","5,678.60","","0.40%"
"04/13/2023","5,678.60","5,694.70","5,711.20","5,655.05","","-0.22%"
"04/12/2023","5,690.95","5,707.45","5,715.30","5,678.55","","0.06%"
"04/11/2023","5,687.55","5,650.55","5,690.40","5,645.50","","1.06%"
"04/10/2023","5,627.75","5,598.00","5,640.75","5,594.85","","0.85%"
"04/06/2023","5,580.40","5,570.95","5,597.85","5,553.25","","0.23%"
"04/05/2023","5,567.85","5,559.25","5,574.65","5,536.10","","0.23%"
"04/03/2023","5,555.25","5,579.25","5,581.15","5,539.85","","0.02%"
"03/31/2023","5,554.20","5,520.00","5,577.10","5,517.75","","1.29%"
"03/29/2023","5,483.55","5,431.70","5,498.45","5,421.20","","0.94%"
"03/28/2023","5,432.40","5,466.05","5,468.60","5,414.15","","-0.49%"
"03/27/2023","5,459.25","5,466.20","5,499.60","5,451.65","","0.08%"
"03/24/2023","5,454.90","5,537.80","5,538.00","5,447.10","","-1.22%"
"03/23/2023","5,522.30","5,519.00","5,546.60","5,510.75","","-0.11%"
"03/22/2023","5,528.20","5,536.90","5,553.10","5,518.10","","0.24%"
"03/21/2023","5,514.95","5,499.05","5,523.80","5,483.85","","0.78%"
"03/20/2023","5,472.40","5,492.85","5,495.20","5,422.20","","-0.76%"
"03/17/2023","5,514.55","5,511.45","5,532.60","5,473.10","","1.02%"
"03/16/2023","5,458.75","5,468.55","5,478.00","5,386.10","","-0.22%"
"03/15/2023","5,470.65","5,494.25","5,510.40","5,463.25","","0.37%"
"03/14/2023","5,450.65","5,477.20","5,499.35","5,417.95","","-0.40%"
"03/13/2023","5,472.35","5,551.45","5,579.05","5,455.30","","-1.21%"
"03/10/2023","5,539.50","5,507.75","5,546.15","5,477.40","","-0.17%"
"03/09/2023","5,548.70","5,587.30","5,608.30","5,541.05","","-0.33%"
"03/08/2023","5,566.95","5,523.55","5,571.75","5,496.85","","0.44%"
"03/06/2023","5,542.50","5,549.70","5,573.75","5,531.15","","0.36%"
"03/03/2023","5,522.65","5,501.00","5,538.55","5,491.65","","1.13%"
"03/02/2023","5,461.05","5,465.60","5,476.35","5,451.45","","0.06%"
"03/01/2023","5,457.75","5,388.45","5,462.55","5,385.85","","1.59%"
"02/28/2023","5,372.20","5,409.55","5,416.20","5,353.55","","-0.74%"
"02/27/2023","5,412.05","5,458.60","5,461.15","5,362.70","","-1.03%"
"02/24/2023","5,468.50","5,515.50","5,526.30","5,453.25","","-0.56%"
"02/23/2023","5,499.10","5,515.05","5,544.45","5,490.25","","-0.12%"
"02/22/2023","5,505.65","5,596.40","5,598.20","5,482.75","","-1.88%"
"02/21/2023","5,611.30","5,639.15","5,661.00","5,604.60","","-0.13%"
"02/20/2023","5,618.75","5,627.95","5,649.15","5,594.50","","-0.22%"
"02/17/2023","5,631.00","5,600.70","5,656.50","5,591.50","","0.34%"
"02/16/2023","5,612.00","5,588.10","5,616.80","5,581.95","","1.00%"
"02/15/2023","5,556.20","5,512.20","5,564.10","5,510.30","","0.63%"
"02/14/2023","5,521.65","5,520.60","5,532.00","5,490.75","","0.17%"
"02/13/2023","5,512.05","5,537.50","5,558.85","5,501.65","","-0.46%"
"02/10/2023","5,537.80","5,552.90","5,555.75","5,519.40","","-0.46%"
"02/09/2023","5,563.65","5,582.95","5,593.00","5,540.20","","-0.41%"
"02/08/2023","5,586.35","5,550.25","5,598.20","5,541.35","","0.96%"
"02/07/2023","5,533.35","5,553.15","5,574.05","5,502.55","","-0.83%"
"02/06/2023","5,579.40","5,595.30","5,597.30","5,547.30","","-0.67%"
"02/03/2023","5,616.85","5,605.80","5,621.10","5,510.05","","0.26%"
"02/02/2023","5,602.15","5,636.20","5,642.15","5,568.60","","-0.98%"
"02/01/2023","5,657.85","5,746.00","5,770.25","5,550.25","","-0.77%"
"01/31/2023","5,701.70","5,650.50","5,721.55","5,633.60","","1.36%"
"01/30/2023","5,625.20","5,650.65","5,747.40","5,553.50","","-0.63%"
"01/27/2023","5,660.85","5,822.60","5,827.85","5,579.80","","-2.72%"
"01/25/2023","5,818.95","5,876.50","5,884.50","5,803.25","","-1.18%"
"01/24/2023","5,888.35","5,956.50","5,963.50","5,879.95","","-0.86%"
"01/23/2023","5,939.35","6,009.65","6,018.70","5,933.45","","-0.93%"
"01/20/2023","5,995.10","6,047.10","6,059.75","5,988.50","","-0.71%"
"01/19/2023","6,038.00","6,030.10","6,054.40","6,002.15","","-0.19%"
"01/18/2023","6,049.70","6,018.90","6,058.95","6,014.70","","0.62%"
"01/17/2023","6,012.70","5,985.50","6,020.00","5,964.45","","0.58%"
"01/16/2023","5,978.00","6,005.75","6,015.10","5,953.50","","-0.11%"
"01/13/2023","5,984.85","5,951.85","5,989.25","5,942.05","","0.72%"
"01/12/2023","5,942.35","5,968.15","5,972.15","5,919.05","","-0.10%"
"01/11/2023","5,948.15","5,975.65","5,985.20","5,935.65","","-0.15%"
"01/10/2023","5,956.90","5,992.50","6,000.85","5,910.55","","-0.31%"
"01/09/2023","5,975.20","5,954.70","5,982.90","5,942.20","","1.15%"
"01/06/2023","5,907.05","5,953.75","5,962.50","5,887.80","","-0.57%"
"01/05/2023","5,940.80","5,924.50","5,948.90","5,888.70","","0.67%"
"01/04/2023","5,901.30","6,008.20","6,011.85","5,893.25","","-1.72%"
"01/03/2023","6,004.50","6,023.40","6,027.40","5,993.00","","-0.26%"
"01/02/2023","6,020.00","5,968.05","6,026.30","5,966.25","","1.28%"
"12/30/2022","5,944.10","5,959.30","6,004.50","5,933.50","","0.23%"
"12/29/2022","5,930.20","5,891.10","5,945.70","5,865.70","","0.12%"
"12/28/2022","5,923.15","5,918.75","5,950.80","5,906.70","","-0.12%"
"12/27/2022","5,930.15","5,852.55","5,937.35","5,843.35","","2.01%"
"12/26/2022","5,813.40","5,708.05","5,839.70","5,666.35","","1.97%"
"12/23/2022","5,701.25","5,857.30","5,883.40","5,683.75","","-3.52%"
"12/22/2022","5,909.50","5,974.60","5,997.00","5,860.60","","-0.67%"
"12/21/2022","5,949.40","6,058.65","6,075.60","5,931.10","","-1.46%"
"12/20/2022","6,037.55","6,043.75","6,046.65","5,963.15","","-0.37%"
"12/19/2022","6,060.05","6,027.15","6,065.15","6,000.80","","0.71%"
"12/16/2022","6,017.40","6,057.75","6,092.90","6,005.30","","-0.93%"
"12/15/2022","6,074.00","6,136.65","6,159.35","6,060.10","","-1.11%"
"12/14/2022","6,142.20","6,112.10","6,154.75","6,110.10","","0.82%"
"12/13/2022","6,092.05","6,115.90","6,121.05","6,079.50","","-0.01%"
"12/12/2022","6,092.40","6,053.35","6,100.30","6,004.30","","0.38%"
"12/09/2022","6,069.60","6,154.70","6,167.50","6,036.85","","-0.97%"
"12/08/2022","6,128.85","6,120.70","6,136.00","6,106.05","","0.45%"
"12/07/2022","6,101.65","6,161.00","6,166.10","6,088.25","","-0.88%"
"12/06/2022","6,155.60","6,169.65","6,171.75","6,132.05","","-0.44%"
"12/05/2022","6,182.75","6,165.30","6,189.05","6,136.90","","0.63%"
"12/02/2022","6,144.20","6,142.80","6,156.45","6,115.00","","0.14%"
"12/01/2022","6,135.65","6,111.10","6,149.65","6,091.70","","0.85%"
"11/30/2022","6,083.95","5,987.40","6,102.15","5,984.70","","1.72%"
"11/29/2022","5,981.10","5,972.30","6,006.90","5,969.10","","0.33%"
"11/28/2022","5,961.45","5,932.20","5,968.85","5,908.20","","0.33%"
"11/25/2022","5,941.90","5,921.55","5,947.70","5,892.35","","0.60%"
"11/24/2022","5,906.20","5,892.95","5,914.60","5,880.85","","0.56%"
"11/23/2022","5,873.25","5,874.60","5,885.25","5,851.05","","0.41%"
"11/22/2022","5,849.15","5,821.50","5,855.15","5,808.25","","0.56%"
"11/21/2022","5,816.40","5,881.40","5,882.70","5,810.20","","-0.88%"
"11/18/2022","5,867.75","5,919.85","5,926.30","5,826.70","","-0.61%"
"11/17/2022","5,903.50","5,924.45","5,926.95","5,889.60","","-0.49%"
"11/16/2022","5,932.80","6,002.30","6,005.70","5,904.05","","-1.12%"
"11/15/2022","5,999.95","5,989.95","6,006.45","5,971.60","","0.47%"
"11/14/2022","5,972.10","5,960.60","5,991.70","5,953.10","","0.55%"
"11/11/2022","5,939.70","5,929.95","5,959.30","5,921.45","","1.12%"
"11/10/2022","5,873.75","5,920.95","5,931.60","5,860.35","","-1.28%"
"11/09/2022","5,949.75","6,004.80","6,007.30","5,936.20","","-0.37%"
"11/07/2022","5,971.75","5,948.85","5,981.15","5,934.40","","0.79%"
"11/04/2022","5,924.90","5,854.85","5,930.90","5,852.65","","1.38%"
"11/03/2022","5,844.40","5,824.60","5,866.70","5,814.80","","-0.25%"
"11/02/2022","5,859.15","5,857.90","5,886.65","5,845.30","","0.10%"
"11/01/2022","5,853.30","5,798.55","5,859.35","5,792.30","","1.15%"
"10/31/2022","5,786.85","5,733.05","5,791.10","5,720.35","","1.08%"
"10/28/2022","5,725.00","5,748.30","5,748.65","5,701.25","","-0.21%"
"10/27/2022","5,737.10","5,690.80","5,749.75","5,687.75","","1.54%"
"10/25/2022","5,650.10","5,659.30","5,677.15","5,628.25","","-0.07%"
"10/24/2022","5,654.15","5,666.30","5,676.75","5,646.15","","0.66%"
"10/21/2022","5,617.05","5,676.45","5,688.55","5,601.75","","-0.86%"
"10/20/2022","5,666.05","5,583.75","5,676.70","5,569.00","","0.90%"
"10/19/2022","5,615.40","5,641.45","5,670.85","5,604.60","","-0.26%"
